,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
21356,55~59,Private,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,>50k
21357,55~59,Private,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,>50k
21358,55~59,Private,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,>50k
21359,55~59,Private,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,<=50k
21360,55~59,Private,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,<=50k
21361,55~59,Private,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,<=50k
21362,55~59,Private,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,<=50k
21363,55~59,Private,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,>50k
21364,55~59,Private,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,<=50k
21365,55~59,Private,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,>50k
21366,55~59,Private,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,>50k
21367,55~59,Private,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,>50k
21368,55~59,Private,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,<=50k
21369,55~59,Private,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,<=50k
21370,40~44,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,<=50k
21371,40~44,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,<=50k
21372,40~44,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,>50k
21373,40~44,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,<=50k
21374,40~44,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,>50k
21375,40~44,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,>50k
21376,40~44,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,<=50k
21377,45~49,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
21378,45~49,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,White,Male,0~49999,0,1~49,United-States,>50k
21379,45~49,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
21380,45~49,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,White,Male,0~49999,0,1~49,United-States,>50k
21381,45~49,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Nontechnical,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
21382,50~59,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,1~49,United-States,<=50k
21383,50~59,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,1~49,United-States,<=50k
21384,50~59,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,1~49,United-States,<=50k
21385,50~59,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,1~49,United-States,<=50k
21386,50~59,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,1~49,United-States,<=50k
21387,50~59,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,1~49,*,<=50k
21388,50~59,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,1~49,*,<=50k
21389,50~59,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,1~49,*,>50k
21390,50~59,Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,1~49,*,<=50k
21391,40~49,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
21392,40~49,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0~2178,1~49,United-States,>50k
21393,40~49,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
21394,40~49,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
21395,40~49,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
21396,40~49,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0~49999,0,1~49,United-States,>50k
21397,40~49,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0~49999,0,1~49,United-States,>50k
21398,40~49,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0~49999,0,1~49,United-States,>50k
21399,40~49,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
21400,40~49,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0~49999,0,1~49,United-States,>50k
21401,50~54,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0~2178,1~49,United-States,>50k
21402,50~54,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0~2178,1~49,United-States,>50k
21403,50~54,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0~2178,1~49,United-States,>50k
21404,50~54,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
21405,50~59,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0~2178,1~49,United-States,>50k
21406,50~59,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
21407,50~59,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
21408,50~59,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0~2178,1~49,United-States,>50k
21409,50~59,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0~2178,1~49,United-States,>50k
21410,50~59,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0~2178,1~49,United-States,>50k
21411,50~59,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
21412,50~59,Self-emp-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0~2178,1~49,United-States,>50k
21413,40~44,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0,1~49,*,>50k
21414,40~44,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0,1~49,*,>50k
21415,40~44,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0,1~49,*,>50k
21416,40~44,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0,1~49,*,>50k
21417,40~44,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0,1~49,*,<=50k
21418,40~44,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0,1~49,*,>50k
21419,40~44,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0,1~49,*,<=50k
21420,40~44,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0,1~49,*,<=50k
21421,40~44,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0,1~49,*,>50k
21422,40~44,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0,1~49,*,>50k
21423,40~44,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0,1~49,*,<=50k
21424,40~44,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0,1~49,*,<=50k
21425,45~49,Private,*,Assoc-acdm,12,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,>50k
21426,45~49,Private,*,Assoc-acdm,12,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,<=50k
21427,45~49,Private,*,Assoc-acdm,12,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,>50k
21428,45~49,Private,*,Assoc-acdm,12,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,>50k
21429,45~49,Private,*,Assoc-acdm,12,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,United-States,>50k
21430,50~59,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0,1~49,United-States,>50k
21431,50~59,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0,1~49,United-States,>50k
21432,50~59,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0,1~49,United-States,>50k
21433,50~59,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0,1~49,United-States,>50k
21434,50~59,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
21435,50~59,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
21436,50~59,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0,1~49,United-States,>50k
21437,50~54,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0~49999,0,1~49,United-States,>50k
21438,50~54,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
21439,50~54,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0~49999,0,1~49,United-States,>50k
21440,50~54,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
21441,50~54,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0~49999,0,1~49,United-States,>50k
21442,50~54,Non-Government,*,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0~49999,0,1~49,United-States,>50k
21443,40~44,Private,*,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,1~49,United-States,<=50k
21444,40~44,Private,*,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,1~49,United-States,>50k
21445,40~44,Private,*,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,1~49,United-States,<=50k
21446,40~44,Private,*,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,1~49,United-States,>50k
21447,40~44,Private,*,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,1~49,United-States,>50k
21448,40~44,Private,*,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,1~49,United-States,<=50k
21449,40~44,Private,*,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0~49999,0,1~49,United-States,>50k
21450,40~44,Private,*,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0~49999,0,1~49,United-States,>50k
21451,40~44,Private,*,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0~49999,0,1~49,United-States,>50k
21452,40~44,Private,*,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0~49999,0,1~49,United-States,>50k
21453,40~44,Private,*,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
21454,40~44,Private,*,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0~49999,0,1~49,United-States,<=50k
21455,45~49,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0,1~49,United-States,>50k
21456,45~49,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0,1~49,United-States,<=50k
21457,45~49,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0,1~49,United-States,>50k
21458,45~49,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0,1~49,United-States,>50k
21459,45~49,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0,1~49,United-States,>50k
21460,45~49,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0,1~49,United-States,<=50k
21461,45~49,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0,1~49,United-States,>50k
21462,45~49,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0,1~49,United-States,>50k
21463,45~49,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0,1~49,United-States,<=50k
21464,50~54,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,*,>50k
21465,50~54,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,*,<=50k
21466,50~54,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,*,>50k
21467,50~54,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,*,<=50k
21468,50~54,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,*,<=50k
21469,50~54,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,*,<=50k
21470,50~54,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,*,>50k
21471,50~54,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,*,<=50k
21472,50~54,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,*,<=50k
21473,50~54,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,*,<=50k
21474,50~54,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,*,>50k
21475,50~54,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,*,<=50k
21476,50~54,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,*,>50k
21477,50~54,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,*,>50k
21478,50~54,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,*,>50k
21479,55~59,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0~49999,0,40,*,>50k
21480,55~59,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0~49999,0,40,*,<=50k
21481,55~59,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0~49999,0,40,*,>50k
21482,55~59,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0~49999,0,40,*,>50k
21483,55~59,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,White,Male,0~49999,0,40,*,>50k
21484,40~44,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,Black,Male,0,0,40,United-States,>50k
21485,40~44,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,Black,Male,0,0,40,United-States,<=50k
21486,40~44,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,Black,Male,0,0,40,United-States,<=50k
21487,40~44,Non-Government,*,Assoc-voc,11,Married-civ-spouse,Nontechnical,Husband,Black,Male,0,0,40,United-States,>50k
21488,40~59,Non-Government,*,Doctorate,16,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,*,>50k
21489,40~59,Non-Government,*,Doctorate,16,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,*,<=50k
21490,40~59,Non-Government,*,Doctorate,16,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,*,>50k
21491,40~59,Non-Government,*,Doctorate,16,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,*,>50k
21492,40~59,Non-Government,*,Doctorate,16,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,*,>50k
21493,40~59,Non-Government,*,Doctorate,16,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,*,>50k
21494,40~59,Non-Government,*,Doctorate,16,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0~2178,1~49,*,>50k
21495,40~49,Non-Government,*,Prof-school,15,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0,1~49,*,>50k
21496,40~49,Non-Government,*,Prof-school,15,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0,1~49,*,>50k
21497,40~49,Non-Government,*,Prof-school,15,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0,1~49,*,>50k
21498,40~49,Non-Government,*,Prof-school,15,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0,1~49,*,>50k
21499,40~49,Non-Government,*,Prof-school,15,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0,1~49,*,>50k
21500,40~49,Non-Government,*,Prof-school,15,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0,1~49,*,>50k
21501,40~49,Non-Government,*,Prof-school,15,Married-civ-spouse,Nontechnical,Husband,*,Male,0~49999,0,1~49,*,>50k
21502,50~59,Non-Government,*,Prof-school,15,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
21503,50~59,Non-Government,*,Prof-school,15,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
21504,50~59,Non-Government,*,Prof-school,15,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,United-States,<=50k
21505,50~59,Non-Government,*,Prof-school,15,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,United-States,>50k
21506,50~59,Non-Government,*,Prof-school,15,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,United-States,>50k
21507,50~59,Non-Government,*,Prof-school,15,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,United-States,>50k
21508,50~59,Non-Government,*,Prof-school,15,Married-civ-spouse,Nontechnical,Husband,White,Male,0,0~2178,1~49,United-States,>50k
21509,40~44,Private,*,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0~2178,49~99,United-States,>50k
21510,40~44,Private,*,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0~2178,49~99,United-States,<=50k
21511,40~44,Private,*,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0~2178,49~99,United-States,>50k
21512,40~44,Private,*,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0~2178,49~99,United-States,<=50k
21513,40~44,Private,*,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0~2178,49~99,United-States,>50k
21514,40~44,Private,*,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0~2178,49~99,United-States,>50k
21515,40~44,Private,*,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0~2178,49~99,United-States,<=50k
21516,40~44,Private,*,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0~2178,49~99,United-States,<=50k
21517,40~44,Private,*,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0~2178,49~99,United-States,>50k
21518,40~44,Private,*,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0~2178,49~99,United-States,<=50k
21519,40~44,Private,*,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0~2178,49~99,United-States,<=50k
21520,40~44,Private,*,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0~2178,49~99,United-States,>50k
21521,40~44,Private,*,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0~2178,49~99,United-States,<=50k
21522,40~44,Private,*,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0~49999,0~2178,49~99,United-States,>50k
