age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;salary-class
36;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;1~49;United-States;<=50k
36;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0;1~49;United-States;<=50k
37;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0~49999;0~2178;1~49;United-States;>50k
37;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0~49999;0~2178;1~49;United-States;<=50k
37;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0~49999;0~2178;1~49;United-States;<=50k
37;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0~49999;0~2178;1~49;United-States;>50k
37;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0~49999;0~2178;1~49;United-States;>50k
37;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0~49999;0~2178;1~49;United-States;>50k
37;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0~49999;0~2178;1~49;United-States;>50k
38;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;*;White;Male;0;0;1~49;United-States;>50k
38;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;*;White;Male;0;0;1~49;United-States;<=50k
38;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;*;White;Male;0;0;1~49;United-States;>50k
38;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;*;White;Male;0;0;1~49;United-States;<=50k
38;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;*;White;Male;0;0;1~49;United-States;>50k
39;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0~49999;0;40;United-States;<=50k
39;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0~49999;0;40;United-States;<=50k
39;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0~49999;0;40;United-States;>50k
39;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0~49999;0;40;United-States;>50k
40;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0~2178;1~49;United-States;>50k
40;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0~2178;1~49;United-States;<=50k
40;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0~2178;1~49;United-States;>50k
40;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0~2178;1~49;United-States;<=50k
40;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0~2178;1~49;United-States;<=50k
40;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0~2178;1~49;United-States;>50k
31;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;40;United-States;<=50k
31;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;40;United-States;<=50k
31;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;40;United-States;<=50k
31;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;40;United-States;<=50k
32;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;*;>50k
32;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;*;<=50k
32;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;*;<=50k
32;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;*;<=50k
32;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;*;<=50k
32;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;*;<=50k
32;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;*;<=50k
33;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;*;<=50k
33;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;*;<=50k
33;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;*;<=50k
33;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;*;<=50k
33;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;*;<=50k
34;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;North America;<=50k
34;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;North America;<=50k
34;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;North America;<=50k
34;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;40;North America;<=50k
35;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;North America;<=50k
35;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;North America;<=50k
35;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;North America;<=50k
35;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;North America;<=50k
35;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;North America;<=50k
35;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;North America;<=50k
35;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;North America;<=50k
36;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;1~49;United-States;<=50k
36;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;1~49;United-States;<=50k
36;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;1~49;United-States;<=50k
36;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;1~49;United-States;<=50k
37;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;United-States;<=50k
37;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;United-States;>50k
37;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;United-States;<=50k
37;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;United-States;<=50k
37;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;United-States;>50k
37;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0;1~49;United-States;>50k
38;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0~2178;1~49;North America;<=50k
38;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0~2178;1~49;North America;<=50k
38;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0~2178;1~49;North America;<=50k
38;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0~2178;1~49;North America;<=50k
38;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0~2178;1~49;North America;<=50k
38;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0~49999;0~2178;1~49;North America;>50k
39;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;1~49;United-States;<=50k
39;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;1~49;United-States;>50k
39;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;1~49;United-States;<=50k
39;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;1~49;United-States;<=50k
39;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;1~49;United-States;<=50k
39;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;1~49;United-States;<=50k
40;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;1~49;United-States;>50k
40;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;1~49;United-States;<=50k
40;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;1~49;United-States;<=50k
40;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;White;Male;0;0;1~49;United-States;>50k
30~39;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;Black;Male;0~49999;0;1~49;United-States;<=50k
30~39;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;Black;Male;0~49999;0;1~49;United-States;<=50k
30~39;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;Black;Male;0~49999;0;1~49;United-States;<=50k
30~39;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;Black;Male;0~49999;0;1~49;United-States;>50k
30~39;Private;*;High School;7~16;Married-civ-spouse;Handlers-cleaners;Husband;Black;Male;0~49999;0;1~49;United-States;<=50k
25~29;Self-emp-not-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;1~49;*;<=50k
25~29;Self-emp-not-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;1~49;*;<=50k
25~29;Self-emp-not-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;1~49;*;<=50k
25~29;Self-emp-not-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;1~49;*;<=50k
25~29;Self-emp-not-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;1~49;*;<=50k
25~29;Self-emp-not-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;1~49;*;<=50k
30~34;Self-emp-not-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;United-States;<=50k
30~34;Self-emp-not-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;United-States;<=50k
30~34;Self-emp-not-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;United-States;<=50k
30~34;Self-emp-not-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;United-States;>50k
30~34;Self-emp-not-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;United-States;<=50k
35~39;Self-emp-not-inc;*;High School;7~16;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0~2178;1~49;United-States;<=50k
35~39;Self-emp-not-inc;*;High School;7~16;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0~2178;1~49;United-States;<=50k
35~39;Self-emp-not-inc;*;High School;7~16;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0~2178;1~49;United-States;<=50k
35~39;Self-emp-not-inc;*;High School;7~16;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0~2178;1~49;United-States;>50k
35~39;Self-emp-not-inc;*;High School;7~16;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0~2178;1~49;United-States;<=50k
35~39;Self-emp-not-inc;*;High School;7~16;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0~2178;1~49;United-States;>50k
35~39;Self-emp-not-inc;*;High School;7~16;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0~2178;1~49;United-States;<=50k
35~39;Self-emp-not-inc;*;High School;7~16;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0~2178;1~49;United-States;<=50k
35~39;Self-emp-not-inc;*;High School;7~16;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0~2178;1~49;United-States;<=50k
35~39;Self-emp-not-inc;*;High School;7~16;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0~2178;1~49;United-States;>50k
20~29;Self-emp-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;*;Male;*;0;1~49;*;<=50k
20~29;Self-emp-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;*;Male;*;0;1~49;*;<=50k
20~29;Self-emp-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;*;Male;*;0;1~49;*;>50k
20~29;Self-emp-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;*;Male;*;0;1~49;*;>50k
20~29;Self-emp-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;*;Male;*;0;1~49;*;<=50k
30~34;Self-emp-inc;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0~2178;1~49;United-States;<=50k
30~34;Self-emp-inc;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0~2178;1~49;United-States;>50k
30~34;Self-emp-inc;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0~2178;1~49;United-States;<=50k
30~34;Self-emp-inc;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0~2178;1~49;United-States;>50k
30~34;Self-emp-inc;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;White;Male;0;0~2178;1~49;United-States;<=50k
35~39;Self-emp-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0~2178;40;United-States;>50k
35~39;Self-emp-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0~2178;40;United-States;>50k
35~39;Self-emp-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0~2178;40;United-States;<=50k
35~39;Self-emp-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0~2178;40;United-States;>50k
35~39;Self-emp-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0~2178;40;United-States;>50k
35~39;Self-emp-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0~2178;40;United-States;<=50k
35~39;Self-emp-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0~2178;40;United-States;>50k
35~39;Self-emp-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0~2178;40;United-States;<=50k
35~39;Self-emp-inc;*;HS-grad;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0~2178;40;United-States;<=50k
20~24;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0;0;49~99;United-States;<=50k
20~24;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0;0;49~99;United-States;<=50k
20~24;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0;0;49~99;United-States;<=50k
20~24;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0;0;49~99;United-States;<=50k
20~24;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0;0;49~99;United-States;<=50k
25~29;Private;*;HS-grad;9;spouse present;Sales;Husband;White;Male;0;0~2178;49~99;North America;>50k
25~29;Private;*;HS-grad;9;spouse present;Sales;Husband;White;Male;0;0~2178;49~99;North America;<=50k
25~29;Private;*;HS-grad;9;spouse present;Sales;Husband;White;Male;0;0~2178;49~99;North America;>50k
25~29;Private;*;HS-grad;9;spouse present;Sales;Husband;White;Male;0;0~2178;49~99;North America;<=50k
25~29;Private;*;HS-grad;9;spouse present;Sales;Husband;White;Male;0;0~2178;49~99;North America;<=50k
25~29;Private;*;HS-grad;9;spouse present;Sales;Husband;White;Male;0;0~2178;49~99;North America;<=50k
25~29;Private;*;HS-grad;9;spouse present;Sales;Husband;White;Male;0;0~2178;49~99;North America;>50k
25~29;Private;*;HS-grad;9;spouse present;Sales;Husband;White;Male;0;0~2178;49~99;North America;<=50k
25~29;Private;*;HS-grad;9;spouse present;Sales;Husband;White;Male;0;0~2178;49~99;North America;>50k
25~29;Private;*;HS-grad;9;spouse present;Sales;Husband;White;Male;0;0~2178;49~99;North America;<=50k
25~29;Private;*;HS-grad;9;spouse present;Sales;Husband;White;Male;0;0~2178;49~99;North America;<=50k
25~29;Private;*;HS-grad;9;spouse present;Sales;Husband;White;Male;0;0~2178;49~99;North America;<=50k
25~29;Private;*;HS-grad;9;spouse present;Sales;Husband;White;Male;0;0~2178;49~99;North America;<=50k
25~29;Private;*;HS-grad;9;spouse present;Sales;Husband;White;Male;0;0~2178;49~99;North America;<=50k
25~29;Private;*;HS-grad;9;spouse present;Sales;Husband;White;Male;0;0~2178;49~99;North America;<=50k
25~29;Private;*;HS-grad;9;spouse present;Sales;Husband;White;Male;0;0~2178;49~99;North America;<=50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;*;Male;0~49999;0;49~99;United-States;>50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;*;Male;0~49999;0;49~99;United-States;<=50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;*;Male;0~49999;0;49~99;United-States;<=50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;*;Male;0~49999;0;49~99;United-States;<=50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;*;Male;0~49999;0;49~99;United-States;<=50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;*;Male;0~49999;0;49~99;United-States;<=50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;*;Male;0~49999;0;49~99;United-States;<=50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;*;Male;0~49999;0;49~99;United-States;>50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;*;Male;0~49999;0;49~99;United-States;<=50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;*;Male;0~49999;0;49~99;United-States;<=50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;*;Male;0~49999;0;49~99;United-States;<=50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;*;Male;0~49999;0;49~99;United-States;>50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;*;Male;0~49999;0;49~99;United-States;<=50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;*;Male;0~49999;0;49~99;United-States;<=50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;*;Male;0;0;49~99;United-States;<=50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;*;Male;0;0;49~99;United-States;>50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;*;Male;0;0;49~99;United-States;<=50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;*;Male;0;0;49~99;United-States;<=50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;*;Male;0;0;49~99;United-States;<=50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;*;Male;0;0;49~99;United-States;<=50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;*;Male;0;0;49~99;United-States;<=50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;*;Male;0;0;49~99;United-States;<=50k
20~29;Private;*;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;*;Male;0;0;49~99;United-States;<=50k
30~34;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0~49999;0~2178;49~99;*;<=50k
30~34;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0~49999;0~2178;49~99;*;>50k
30~34;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0~49999;0~2178;49~99;*;<=50k
30~34;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0~49999;0~2178;49~99;*;<=50k
30~34;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0~49999;0~2178;49~99;*;>50k
30~34;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0~49999;0~2178;49~99;*;<=50k
30~34;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0~49999;0~2178;49~99;*;<=50k
30~34;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0~49999;0~2178;49~99;*;<=50k
30~34;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0~49999;0~2178;49~99;*;<=50k
30~34;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0~49999;0~2178;49~99;*;>50k
30~34;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0~49999;0~2178;49~99;*;<=50k
30~34;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0~49999;0~2178;49~99;*;>50k
30~34;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0~49999;0~2178;49~99;*;>50k
30~34;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0~49999;0~2178;49~99;*;<=50k
30~34;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0~49999;0~2178;49~99;*;<=50k
30~34;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0~49999;0~2178;49~99;*;>50k
30~34;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0~49999;0~2178;49~99;*;>50k
30~34;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0~49999;0~2178;49~99;*;>50k
30~34;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;*;Male;0~49999;0~2178;49~99;*;<=50k
35~39;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0~49999;0~2178;49~99;United-States;<=50k
35~39;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0~49999;0~2178;49~99;United-States;>50k
35~39;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0~49999;0~2178;49~99;United-States;>50k
35~39;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0~49999;0~2178;49~99;United-States;>50k
35~39;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0~49999;0~2178;49~99;United-States;>50k
35~39;Private;*;HS-grad;9;Married-civ-spouse;Sales;Husband;White;Male;0~49999;0~2178;49~99;United-States;<=50k
